TrailName,TimeLength,RealLabel,PredictLabel,Acc,LossList,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_tdw_2_dis_2_occ-redyellow_0001,287,TRUE,TRUE,1,0.115972872,0.486333579,0.921424756,1.614816522,2.266066515,2.898481096,3.434747044,3.676059627,3.951342396,4.238519759,4.438101929,4.66510356,4.891528159,5.124624471,5.351260969,5.562520402,5.763565316,5.99560354,6.080305243,6.277961743,6.481936665,6.689012303,6.909541248,7.145408447,7.405072984,7.644908991,7.889608488,8.138824439,8.339789776,8.510309587,8.670168047,8.820091927,8.961277204,9.093704695,9.218491787,9.338624907,9.456575429,9.572401717,9.68613823,9.796656556,9.904436108,10.01197175,10.12003007,10.23020997,10.34361797,10.46106622,10.58336497,10.71217256,10.84842284,10.99352698,11.14890729,11.3153511,11.49394531,11.68625638,11.89363259,12.1173638,12.35867744,12.61838351,12.89750349,13.19493494,13.51149063,13.84600881,14.19831711,14.5684268,14.95929026,15.30970508,15.30018588,15.30175055,15.30159,15.30145289,15.3014848,15.3015915,15.30189066,15.30244109,15.30302142,15.30240769,15.30075333,15.29964533,15.29942592,,,,,
pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0007,152,FALSE,FALSE,1,0.02474961,0.145753493,0.167804666,0.167336705,0.166528795,0.166794024,0.166633813,0.16863452,0.168093219,0.168581952,0.169837904,0.169721754,0.169186002,0.168725985,0.168452752,0.168111314,0.168004836,0.168038071,0.1681372,0.168426052,0.168788672,0.169053875,0.169446373,0.169657979,0.169603257,0.169605767,0.169596283,0.169623337,0.169654762,0.169663798,0.169666405,0.16974593,0.169630102,0.169559416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_tdw_2_dis_2_occ-redyellow_0007,152,FALSE,FALSE,1,0.120224087,0.14835656,0.252565733,0.324423518,0.341906219,0.315267137,0.257464781,0.184128551,0.122868234,0.095280576,0.076800885,0.068060624,0.080377777,0.089687279,0.087802201,0.086045777,0.086531464,0.086691413,0.086710638,0.086766168,0.086743852,0.086708957,0.086696376,0.086693564,0.086686871,0.086700098,0.086720884,0.086708973,0.086688333,0.086721426,0.086717335,0.08669646,0.086688,0.086714473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0009,152,TRUE,TRUE,1,0.009860429,0.069499498,0.158756747,0.266290714,0.392724726,0.53440035,0.696872611,0.885629666,1.106570446,1.361534289,1.560569257,1.63484343,1.61742064,1.607144708,1.616809746,1.626645575,1.637967455,1.649199612,1.661919875,1.677416877,1.675858787,1.676056597,1.674479372,1.672942774,1.67155753,1.670944311,1.67145854,1.673315764,1.674470189,1.675001056,1.67564452,1.675580206,1.675674897,1.675598561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_box-redyellow_0006,152,TRUE,TRUE,1,0.327632773,0.816350871,1.036189129,1.213300012,1.370398147,1.480316315,1.491836986,1.414810067,1.348663352,1.350861472,1.375582138,1.374020011,1.374165412,1.374023307,1.374002442,1.374083257,1.37414277,1.374155088,1.374175041,1.374176082,1.374173263,1.374172395,1.374125506,1.374144375,1.374150144,1.374149927,1.374188877,1.374213601,1.374258882,1.374272891,1.374198723,1.374202193,1.374236372,1.374254675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_all_bowls_box-redyellow_0001,152,FALSE,FALSE,1,0.018112159,0.490260165,0.880237165,0.883498069,0.882233286,0.871553855,0.871651407,0.880040501,0.889487326,0.898228231,0.905279791,0.912802325,0.921829126,0.932786249,0.946461885,0.963497566,0.984931213,1.012665589,1.048845117,1.095039588,1.154125478,1.164013599,1.162753041,1.161909942,1.157654296,1.154950623,1.148813614,1.138673916,1.128768279,1.122011985,1.124165066,1.137808156,1.152072888,1.160139039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_tdw_1_dis_1_occ-redyellow_0007,152,TRUE,TRUE,1,0.264779892,0.938948974,1.850759984,2.786438806,3.06244348,3.084235927,3.032206591,2.944448005,2.926052432,3.147916311,3.15709033,3.145480829,3.14718944,3.169400156,3.180696445,3.188080828,3.194861345,3.200118128,3.206398385,3.211682161,3.218950728,3.224328254,3.230041254,3.233530718,3.2354985,3.236084417,3.239239706,3.247010984,3.255084682,3.263682102,3.266726659,3.264594687,3.259174163,3.250501741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0005,209,TRUE,TRUE,1,0.069685678,0.455315655,0.928140941,1.447751518,2.012512643,2.645652635,3.362176197,4.189541902,5.254224077,6.018302342,6.798407862,7.62019547,7.897505074,7.877344903,7.884237775,7.916079717,7.95290244,8.000502094,8.039925131,8.060581659,8.046140174,8.016590083,7.989473331,7.967607962,7.952347213,7.941710309,7.929032503,7.910392068,7.895129197,7.900858009,7.913546486,7.931127919,7.940462776,7.935608165,7.931216659,7.931439827,7.932585389,7.933149452,7.933212684,7.933123245,7.93306434,7.933052078,7.933057127,7.933097279,7.933068187,7.933052319,7.933050876,7.933063619,7.933046068,7.933045346,7.933052078,7.933056166,7.933057127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0001,152,TRUE,TRUE,1,0.046390977,0.161087648,0.260294741,0.288057164,0.3148687,0.36235996,0.398678482,0.428712258,0.468344688,0.514022997,0.510818009,0.509904864,0.509295221,0.50858143,0.507558495,0.506513548,0.507332296,0.508556613,0.508265425,0.506925189,0.505005606,0.505003511,0.506026929,0.505782722,0.50447556,0.504501789,0.505155803,0.507774205,0.50963585,0.509303706,0.507889346,0.507181215,0.508088022,0.50833121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0000,152,TRUE,TRUE,1,0.01182675,0.321144187,0.420909766,0.509169541,0.609026173,0.736441889,0.912172466,1.183302236,1.404850242,1.4560194,1.455361563,1.454406665,1.454509773,1.457452626,1.460543329,1.459498712,1.457991133,1.457110692,1.457220398,1.457639102,1.457780988,1.457348009,1.456190915,1.455403091,1.455331829,1.455310204,1.454795943,1.454020153,1.453215319,1.452632862,1.452268286,1.451984902,1.451898693,1.45181601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0006,152,TRUE,TRUE,1,0.041333953,0.358383553,0.722696747,1.105270907,1.515752099,1.825286422,2.114784369,2.342894029,2.557086623,2.812020833,3.020588323,3.23229073,3.470185679,3.713994552,3.893619473,4.036649179,4.022864558,4.021750443,4.015998793,4.004037726,3.995629068,3.999454461,4.016047474,4.062820422,4.084510218,4.08735775,4.089186593,4.09184815,4.096404402,4.099089889,4.09837162,4.097233346,4.097617383,4.097868733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0003,156,FALSE,FALSE,1,0.051707815,0.361752874,0.72380416,1.09368384,1.432760802,1.79328068,1.998669003,2.141102758,2.244636819,2.36494415,2.410122517,2.462560403,2.52798732,2.596218727,2.676664198,2.773760194,2.888803929,2.923009642,2.937556165,2.946231769,2.948081256,2.944211071,2.936298855,2.923645789,2.912912914,2.918732611,2.92764903,2.927071912,2.926800661,2.928095108,2.92947981,2.930682774,2.931544659,2.932659625,2.933938647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0000,152,FALSE,FALSE,1,0.030882047,0.0767465,0.09627658,0.114854169,0.130784191,0.146278357,0.1661258,0.186617433,0.207999395,0.23150819,0.259630053,0.28449837,0.29692603,0.301032321,0.295806077,0.281633222,0.272295447,0.270431494,0.269086235,0.271395813,0.273703745,0.273510174,0.272497428,0.272388243,0.27238611,0.272408949,0.272295597,0.272133935,0.271831551,0.271680144,0.271473685,0.271377391,0.271183561,0.270874312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_tdw_1_dis_1_occ-redyellow_0000,152,FALSE,FALSE,1,0.059622685,0.34528457,0.604457207,0.714003314,0.704380969,0.683039435,0.685576718,0.709145688,0.734590174,0.752099397,0.768917052,0.783664748,0.795892858,0.805635098,0.811459499,0.811058784,0.803309659,0.788822969,0.772969114,0.763879928,0.762728799,0.764422582,0.766511054,0.768058103,0.768962631,0.769296136,0.769301714,0.769178745,0.76904107,0.768946818,0.768905618,0.768900385,0.768908835,0.768916083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0006,152,FALSE,FALSE,1,0.006767911,0.008923087,0.008239057,0.00643232,0.005834625,0.005115395,0.00522663,0.005429015,0.005396803,0.005328005,0.005274313,0.005251176,0.005255288,0.005274952,0.00529281,0.005298838,0.005412983,0.005409795,0.005383309,0.005361642,0.005321749,0.005308265,0.005301631,0.005306484,0.005310874,0.005305503,0.005301269,0.005300905,0.005301139,0.005309821,0.005293039,0.00532325,0.005358916,0.005362236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0001,153,TRUE,TRUE,1,0.077893235,0.311840625,0.521206928,0.678159443,0.859959525,0.988197956,1.085708759,1.179121475,1.281897126,1.296228638,1.291194147,1.279154343,1.263000546,1.245943306,1.22927377,1.213979825,1.201510696,1.194259629,1.1940136,1.195594954,1.196998106,1.197394907,1.196626776,1.19505402,1.193701163,1.193582118,1.193591206,1.193569733,1.193567835,1.193559546,1.193586162,1.193567236,1.193564639,1.19356369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_box-redyellow_0005,204,TRUE,TRUE,1,0.094698356,0.162939028,0.259039747,0.362415739,0.452987338,0.563689088,0.673730484,0.815510564,0.995922777,1.16027893,1.360798014,1.578913803,1.798530612,2.051413361,2.27074459,2.539311699,2.813390379,3.120634157,3.439007099,3.793753012,4.192433426,4.634854721,5.163859723,5.730237419,6.308978014,6.931016797,7.624993246,8.341902282,9.03472939,9.713739115,10.38175469,10.42112498,10.46095245,10.48383067,10.49563181,10.50596812,10.5131238,10.52497835,10.53479307,10.5449018,10.54462252,10.53802037,10.53783575,10.53866651,10.53437772,10.52636207,10.51859236,10.50803467,10.49497357,10.48144563,10.46531543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0001,152,FALSE,TRUE,0,0.311903002,0.568152269,0.909201813,1.21064036,1.460748589,1.479326275,1.435486337,1.396180276,1.384285955,1.392279166,1.395123994,1.395753341,1.388834283,1.378364694,1.367977764,1.357320175,1.357795763,1.389087813,1.410162971,1.409456835,1.391169795,1.373916806,1.352519187,1.330629254,1.319775444,1.341585945,1.386009486,1.38660957,1.388364948,1.384597187,1.40995356,1.433778922,1.436759177,1.433129924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0007,237,TRUE,TRUE,1,0.233927793,0.501625162,0.740291543,1.028444462,1.308933362,1.631401292,1.951239202,2.289341932,2.684579815,3.06209546,3.495118552,3.859813217,4.146546473,4.434775147,4.726264074,5.026769693,5.338883353,5.668875245,6.024003335,6.428890656,6.829996861,7.206985201,7.594531361,7.988057521,8.402084056,8.840989831,9.327983913,9.847005445,10.40212372,10.97197343,11.58678431,11.8696444,12.11825468,12.36159028,12.60454814,12.86937998,13.15425845,13.44787594,13.7623003,14.11331909,14.09260558,13.95844259,13.84420962,13.75663625,13.69629237,13.66621311,13.74770322,13.83708826,13.89043386,13.85623192,13.85805157,13.89117149,13.94162953,14.01075658,14.08353028,14.1330754,14.16812545,14.1938887,14.21539334,14.24874069,14.30989417,14.27981233,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0005,175,FALSE,TRUE,0,0.044684436,0.258251135,0.285796609,0.295201302,0.29278588,0.291930278,0.289305714,0.288997063,0.290784129,0.294024283,0.298337234,0.303636867,0.310032136,0.315595164,0.320046943,0.324968826,0.330685852,0.337370168,0.345312695,0.355168016,0.364408385,0.375183915,0.385641041,0.395016268,0.404876919,0.416045085,0.42851411,0.443011126,0.452271315,0.462121897,0.471607843,0.481157863,0.491044762,0.500255579,0.506855577,0.5122774,0.51609564,0.517316385,0.516719841,0.514628864,0.511975115,0.509202229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0006,231,TRUE,TRUE,1,0.032515271,0.220914377,0.353621472,0.427133443,0.446768805,0.455400541,0.473419535,0.49142791,0.502448969,0.509617956,0.517967394,0.526488281,0.533952068,0.541461334,0.548548644,0.554010811,0.559545147,0.563926345,0.568656503,0.572446619,0.576529466,0.579883376,0.583862853,0.586920562,0.590512105,0.593440452,0.596133518,0.599489828,0.60154791,0.604251647,0.606613283,0.608617973,0.611115684,0.612644302,0.614045633,0.61581713,0.61752928,0.618669445,0.620293756,0.622302912,0.622836445,0.623929108,0.625382878,0.625998415,0.626775057,0.627945397,0.628584003,0.629110291,0.629895516,0.629663024,0.629286278,0.629848178,0.62989192,0.629619549,0.629462736,0.629432671,0.62957006,0.62974296,0.629693102,0.629613396,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0003,157,TRUE,TRUE,1,0.053153303,0.241831148,0.483079717,0.753618808,1.049160981,1.379033847,1.754774732,2.173966752,2.591277725,3.042720368,3.522572075,4.036268792,4.458300558,4.545885955,4.583984167,4.662704193,4.692829612,4.738029052,4.801361471,4.813332424,4.821558564,4.821444238,4.814086256,4.783969878,4.745654477,4.707904605,4.676462224,4.648085432,4.629555186,4.613162589,4.588617273,4.561484864,4.932336739,4.926083464,4.91708674,4.901473715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0004,152,FALSE,FALSE,1,0.077108575,0.654090257,0.816044266,0.903146164,0.969443288,0.966137316,0.950063479,0.948551084,0.97958188,0.986980411,0.984393559,0.979186873,0.973895651,0.970357146,0.965763225,0.963985726,0.968436221,0.973669727,0.97431134,0.975351055,0.976306729,0.976899905,0.977077318,0.976766367,0.976571777,0.97650366,0.97641222,0.976322206,0.976811675,0.977524551,0.977314438,0.976882333,0.976579681,0.976537109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0000,303,TRUE,TRUE,1,0.015236004,0.61819294,1.334797825,1.720983545,1.692054888,1.669593681,1.666168814,1.678440998,1.696615957,1.716601121,1.730115454,1.748309886,1.772878685,1.807493398,1.857146202,1.921435422,1.922163407,1.940443572,1.958053596,1.973203436,1.990071209,2.008824787,2.03114389,2.045878044,2.058707363,2.069595501,2.078832291,2.087574977,2.097547248,2.110288973,2.12655067,2.146385184,2.163469805,2.174872765,2.184776354,2.19378696,2.202090081,2.209943568,2.217876639,2.224936122,2.231872331,2.24118147,2.250447864,2.258720347,2.268976613,2.284960825,2.300034718,2.309985985,2.317796364,2.323825014,2.328579852,2.332277831,2.334911517,2.336302968,2.336402464,2.33560168,2.333577677,2.330428245,2.326616759,2.321224971,2.313425446,2.30234235,2.289680892,2.281475735,2.275828569,2.272589142,2.271245575,2.272472583,2.275686089,2.281091345,2.289117806,2.300554714,2.308993904,2.313994569,2.316783958,2.317637948,2.316279956,2.313175927,2.307835798,2.300392831,2.29377974,2.290859103,2.291293883,2.29548146
pilot_it2_drop_all_bowls_box-redyellow_0008,303,FALSE,TRUE,0,0.096398928,0.504834053,0.961605522,1.390944755,1.809260532,2.19756823,2.549062994,2.84458274,3.097913003,3.316966375,3.490186284,3.62711838,3.737743311,3.827852076,3.909474499,3.977938611,4.036358576,4.067532987,3.951114671,3.788422521,3.694089917,3.574830917,3.434961665,3.271541948,3.075165541,2.834734196,2.547285737,2.324938135,2.168975541,2.000322316,1.815700008,1.532084413,1.236297896,0.988923961,0.788567832,0.693066903,0.717440449,0.722732499,0.717543792,0.713396076,0.735306859,0.74571574,0.756490794,0.760746379,0.762407041,0.763834007,0.764692907,0.764872863,0.763925808,0.762521956,0.760985976,0.759066145,0.757049452,0.754561382,0.752563229,0.751703474,0.751495103,0.751777252,0.752134465,0.752773957,0.752925769,0.753041696,0.75288674,0.752882702,0.753147356,0.753669346,0.753624542,0.75372162,0.753753291,0.753810857,0.753810857,0.753901783,0.754117511,0.754190223,0.754114666,0.754508731,0.754863191,0.75502603,0.7548883,0.755226758,0.755411375,0.755440766,0.755724005,0.755791279
pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0009,152,FALSE,FALSE,1,0.038248161,0.171801307,0.319125313,0.361594396,0.386204349,0.423975695,0.45714302,0.494194344,0.526914323,0.552994118,0.574052618,0.588571882,0.595810477,0.597241975,0.603272917,0.603372057,0.594350436,0.588032601,0.588177278,0.594546913,0.602080382,0.606710281,0.608847292,0.611986799,0.61524479,0.615268815,0.615229313,0.615141265,0.614987957,0.614755886,0.614434343,0.614002338,0.61345279,0.612857648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_it2_drop_sidezone_box-redyellow_0008,303,FALSE,TRUE,0,0.064438573,0.424615787,0.880252671,1.370479479,1.901777116,2.156714016,2.331746504,2.506227081,2.731763715,3.016721062,3.195184906,3.35090613,3.504823494,3.673193772,3.85327952,4.065252692,4.296712754,4.533223111,4.782699266,4.814648037,4.855583061,4.89315857,4.924824536,4.952900301,4.971556057,4.993968377,5.010433564,5.022555972,5.034567551,5.048159598,5.060664657,5.073627252,5.087065635,5.100540596,5.115437402,5.131580315,5.151521676,5.162965597,5.176562625,5.187243903,5.198071841,5.208629732,5.220009657,5.232238698,5.246099022,5.263870807,5.284890089,5.309897649,5.336328718,5.358406713,5.379996882,5.398618924,5.414265947,5.427542327,5.442459125,5.457415011,5.471190513,5.484823964,5.496830981,5.511579635,5.528753375,5.541973,5.552076539,5.561863038,5.570473261,5.577482128,5.584774894,5.59225171,5.59914577,5.605659806,5.611820973,5.618410107,5.626341935,5.634850756,5.644984201,5.65548684,5.66491878,5.674372016,5.68525467,5.69917357,5.715565613,5.735924119,5.751143632,5.76385355
